,Unnamed: 0,id,user_id,company_id,billing_tariff_id,payed_until,is_payed,created_at,updated_at,billing_tariff_price_id,comment,pay_date
3746,3746,1404,1236,1071,2,1606780800,True,1591003169,1591003201,7.0,,
3778,3778,1443,304,276,7,1599263999,False,1591267364,1591267364,21.0,,
3779,3779,1444,304,276,7,1593907199,False,1591267420,1591267420,20.0,,
3798,3798,1462,517,471,7,1607731200,True,1591616418,1591627210,22.0,,
3803,3803,1467,1377,1182,7,1600214400,True,1591688431,1591688819,21.0,,
3809,3809,1422,6,5,2,1638230400,True,1591168696,1636700723,1.0,,
3825,3825,9129,8550,6534,2,1708041600,False,1660635151,1660635305,24.0,,
3831,3831,1502,1422,1220,2,1624406399,False,1591876921,1591876921,8.0,,
3844,3844,1514,1424,1222,2,1608681599,False,1592204349,1592204349,7.0,,
3853,3853,1525,1340,1153,7,1594771200,True,1592227150,1592227238,20.0,"1 мес по акции 50%, оплатил 2950 руб",
3862,3862,1536,1021,885,4,1627084799,False,1592300836,1592300836,16.0,,
3867,3867,1503,641,575,4,1608940800,True,1591886438,1592914807,15.0,,
3870,3870,5084,4905,3950,2,1691712000,False,1628687675,1628687682,35.0,,
3873,3873,1409,661,589,3,1594771200,True,1591027836,1594821315,10.0,"оплата пришла 9,06,20
15.07.20 - cделали возврат, доступ заблокировала",
3876,3876,1494,891,767,3,1597363200,True,1591855799,1597334842,12.0,,
3879,3879,2263,2135,1846,3,1609286399,False,1600939882,1600939882,10.0,,
3880,3880,1544,1424,1222,7,1624924800,True,1592395213,1592400559,23.0,,
3881,3881,1545,1464,1261,3,1600992000,False,1592401116,1592410354,10.0,,
3908,3908,1575,472,430,2,1595548799,False,1592900186,1592900186,1.0,,
3914,3914,1581,1546,1330,3,1602028800,True,1592915133,1592915170,10.0,,
3918,3918,1585,1021,885,4,1598140800,True,1592989564,1592989586,13.0,,
3922,3922,992,472,430,3,1593129600,True,1584944567,1593000335,10.0,"23.03.20 - включили пакет Профи на 3 мес, за видео кейс
23,06,20 сильно возмущался, продлила на 2 день",
3926,3926,1574,1134,981,4,1595721600,True,1592900110,1593081555,13.0,,
3927,3927,1579,472,430,7,1595635200,True,1592912284,1593082628,20.0,Оплатили по 3900 тариф ,
3930,3930,1595,755,667,3,1595721600,True,1593087746,1593093502,9.0,,
3933,3933,1602,1564,1345,7,1602287999,False,1593158342,1593158342,21.0,,
3937,3937,1608,264,237,7,1595807999,False,1593174278,1593174278,20.0,,
3942,3942,1614,1565,1346,7,1602287999,False,1593418767,1593418767,21.0,,
3949,3949,1309,1064,919,2,1593388800,True,1588758442,1593426627,6.0,"06,05,20 оплатил 2мя платежами. Сначала 8900 за 1 мес, затем захотел бесплатное внедрение и доплатил еще 2 мес  16300
05,06,20 - согласовали с Грантом сдвинуть срок оплаты на неделю, чтобы не потерять как клиентов
29,06,20 - попросил возврат (отредактировала срок окончания с 14,08 на 29,06)",
3950,3950,1623,1582,1363,2,1602633599,False,1593431654,1593431654,6.0,,
3959,3959,1625,531,483,4,1595980800,True,1593434591,1593434670,13.0,,
3965,3965,1631,1375,1180,7,1609545599,False,1593510585,1593510585,22.0,,
3966,3966,1596,1074,926,3,1596240000,True,1593089421,1593530214,9.0,,
3971,3971,2247,1314,1131,2,1603411199,False,1600764091,1600764091,1.0,,
3972,3972,1637,1371,1177,7,1596326400,True,1593671241,1593671365,20.0,,
3974,3974,1639,1459,1256,7,1617321599,False,1593683144,1593683144,21.0,,
3987,3987,1651,1206,1043,4,1613174399,False,1593771422,1593771422,15.0,,
3990,3990,1653,1541,1325,7,1602115199,False,1593777568,1593777568,21.0,,
3992,3992,1654,24,21,4,1596499200,True,1593795028,1593846432,13.0,,
4000,4000,1662,891,767,7,1880841599,False,1594035593,1594035593,23.0,,
4001,4001,1661,1437,1233,7,1625702400,True,1594035591,1594035962,23.0,,
4004,4004,1663,1453,1250,7,1602115200,True,1594045569,1594122205,21.0,"оплата поступила 7,07,20",
4005,4005,9004,7225,5596,7,1706400000,False,1659008571,1659008576,26.0,,
4018,4018,1681,1627,1405,7,1611360000,True,1594290071,1594291783,22.0,,
4027,4027,1687,1407,1210,7,1626307200,True,1594369063,1594385192,23.0,,
4029,4029,1693,1564,1345,7,1610323199,False,1594393500,1594393500,22.0,,
4042,4042,2248,1314,1131,2,1608681599,False,1600764097,1600764097,6.0,,
4052,4052,1714,1541,1325,7,1626307199,False,1594733577,1594733577,23.0,,
4054,4054,1716,1631,1409,7,1627084799,False,1594737495,1594737495,23.0,,
4055,4055,2265,1074,926,3,1604188800,True,1600946345,1601387212,9.0,,
4056,4056,1717,1072,924,7,1597449600,True,1594797086,1594798693,20.0,,
4057,4057,1707,1458,1255,2,1603411200,True,1594659887,1602749683,6.0,"оплатили 15,07
15,10 - запросили продление тарифа на 1 неделю, ( в связи с багом в отчете и багом с бэкапами), согласовала с Грантом",
4059,4059,1720,1483,1275,7,1626825599,False,1594803966,1594803966,23.0,,
4072,4072,1719,1483,1275,7,1611100800,True,1594803947,1594885776,22.0,,
4075,4075,5086,4904,3949,3,1629849600,False,1628701328,1628701351,12.0,,
4076,4076,5378,5162,4133,2,1678060800,False,1630922052,1630922058,24.0,,
4081,4081,1740,1316,1133,7,1602892800,True,1594979446,1594979491,21.0,,
4102,4102,1763,723,639,7,1626825599,False,1595239954,1595239954,23.0,,
4104,4104,1770,1700,1467,2,1604361599,False,1595312380,1595312380,6.0,,
4105,4105,1771,1700,1467,2,1627948799,False,1595312387,1595312387,8.0,,
4110,4110,1767,1703,1470,2,1604361600,True,1595248900,1595421803,6.0,,
4111,4111,1704,1255,1088,7,1603411200,True,1594639024,1595426540,21.0,"Опалата пришла 22,07",
4112,4112,1764,472,430,7,1598659200,True,1595240325,1595917201,20.0,,
4113,4113,1538,711,628,7,1597708800,False,1592313686,1597664254,20.0,"16,07 - пришла оплата на 3900, как продолжение оплаты тарифа",
4114,4114,1527,711,628,2,1597708800,True,1592298079,1597664361,1.0,"оплатил стартовый, но хотел с бэкапом, поэтому согласовали с Грантом дать ему базовый",
4118,4118,2249,1314,1131,2,1632355199,False,1600764110,1600764110,8.0,,
4119,4119,1780,1695,1464,7,1604188800,True,1595398579,1595398601,21.0,,
4125,4125,1769,1134,981,4,1598400000,True,1595254176,1595419696,13.0,,
4130,4130,1790,755,667,3,1603756799,False,1595428998,1595428998,10.0,,
4131,4131,1791,755,667,3,1598400000,True,1595429029,1595431951,9.0,,
4139,4139,1799,6,5,2,1609545599,False,1595507003,1595507003,6.0,,
4153,4153,1800,1213,1050,7,1603756800,True,1595507125,1595753267,21.0,Оплата поступила 26.07,
4157,4157,1762,723,639,7,1598572800,True,1595239943,1595835507,20.0,"Оплата пришла 27,07 - по тарифу 3900 руб",
4161,4161,1821,304,276,7,1603843199,False,1595854025,1595854025,21.0,,
4162,4162,1822,1726,1492,2,1628207999,False,1595859043,1595859043,8.0,,
4165,4165,1826,24,21,4,1599263999,False,1595929991,1595929991,13.0,,
4167,4167,1819,1074,926,3,1598918400,True,1595843086,1595936817,9.0,,
4169,4169,1829,1621,1401,7,1611878399,False,1595945271,1595945271,22.0,,
4171,4171,1830,1621,1401,7,1627516799,False,1595945277,1595945277,23.0,,
4172,4172,1831,1710,1477,7,1599177599,False,1595954771,1595954771,20.0,,
4173,4173,1832,531,483,4,1598659200,True,1595999720,1595999913,13.0,,
4176,4176,1836,1485,1277,7,1598659200,True,1596014890,1596019660,20.0,,
4187,4187,1849,1673,1442,7,1604188800,True,1596200521,1596200564,21.0,,
4208,4208,1875,1381,1184,2,1628208000,True,1596546393,1596546555,8.0,"Оплатили еще 26,05,20, решили начать работу с 5,08",
4210,4210,1876,1726,1492,7,1599264000,True,1596549947,1596555496,20.0,,
4215,4215,1884,24,21,4,1599350400,True,1596703952,1596704511,13.0,,
4223,4223,1893,1694,1463,2,1604707200,True,1596786232,1596786481,6.0,,
4224,4224,1894,1485,1277,7,1606608000,True,1596786654,1596786682,21.0,,
4226,4226,1897,1776,1536,7,1605225600,True,1596818458,1596824105,21.0,,
4228,4228,1899,1762,1523,7,1605052800,True,1596995945,1596996332,21.0,,
4240,4240,1911,1219,1056,4,1613260799,False,1597133870,1597133870,15.0,,
4241,4241,1912,1219,1056,4,1628899199,False,1597133881,1597133881,16.0,,
4243,4243,1915,1631,1409,7,1628726399,False,1597140338,1597140338,23.0,,
4244,4244,1916,204,186,2,1613087999,False,1597146671,1597146671,7.0,,
4245,4245,1917,204,186,2,1628726399,False,1597146675,1597146675,8.0,,
4247,4247,1920,1808,1559,7,1600387199,False,1597171325,1597171325,20.0,,
4249,4249,1918,1072,924,7,1614038400,True,1597156644,1597223505,22.0,"12,08,20 - добавили еще +7 дней к тарифу, т.к. много багов нашел (согласовано с Грантом",
4260,4260,1892,1206,1043,4,1628812800,True,1596785894,1597245438,16.0,,
4267,4267,1940,1219,1056,4,1605311999,False,1597324130,1597324130,14.0,,
4272,4272,1945,1873,1617,3,1648684800,True,1597389486,1597389514,12.0,,
4285,4285,1964,1021,885,4,1606175999,False,1597662380,1597662380,14.0,,
4287,4287,2255,1819,1569,7,1632268800,True,1600778153,1600778313,23.0,,
4289,4289,2266,2150,1860,7,1633046400,True,1600947325,1600947476,23.0,,
4298,4298,1977,1833,1581,7,1629590399,False,1597750199,1597750199,23.0,,
4299,4299,1978,1833,1581,2,1606003199,False,1597750219,1597750219,6.0,,
4300,4300,1979,1833,1581,2,1629590399,False,1597750225,1597750225,8.0,,
4302,4302,1981,1360,1167,7,1605657600,True,1597754182,1597754255,21.0,,
4305,4305,1984,1891,1634,2,1614729600,True,1597827018,1597827037,7.0,,
4318,4318,2001,1134,981,4,1601164799,False,1597923787,1597923787,13.0,,
4319,4319,2002,1134,981,4,1606435199,False,1597923794,1597923794,14.0,,
4320,4320,2003,1134,981,4,1614383999,False,1597923798,1597923798,15.0,,
4321,4321,2004,1134,981,4,1630022399,False,1597923803,1597923803,16.0,,
4322,4322,2007,1134,981,2,1614124799,False,1597929999,1597929999,7.0,,
4326,4326,2012,1930,1665,7,1630799999,False,1597995777,1597995777,23.0,,
4327,4327,2013,1930,1665,2,1630799999,False,1597996815,1597996815,8.0,,
4338,4338,2006,1134,981,2,1602201600,True,1597929992,1599473440,1.0,"Активировала 21,08
07,09,20 - учавствовал в опросе, дали доступ на 14 дней еще",
4344,4344,1963,1021,885,4,1600819200,True,1597662375,1598072106,13.0,,
4359,4359,1961,1839,1586,7,1606176000,True,1597661089,1598257828,21.0,,
4365,4365,1992,755,667,3,1601078400,True,1597844877,1598367279,9.0,,
4370,4370,2254,24,21,4,1603324800,True,1600778150,1600778604,13.0,,
4371,4371,1976,1833,1581,7,1606348800,True,1597750191,1598338041,21.0,"Активировали 25,08",
4377,4377,2060,1197,1036,4,1606867199,False,1598364336,1598364336,14.0,,
4414,4414,2097,1346,1157,4,1607039999,False,1598596430,1598596430,14.0,,
4420,4420,2061,1074,926,3,1601510400,True,1598366136,1598620486,9.0,,
4426,4426,2109,245,218,4,1630454399,False,1598856986,1598856986,16.0,,
4429,4429,2114,531,483,4,1601510400,True,1598873832,1598873941,13.0,,
4431,4431,2116,1471,1265,7,1630454400,True,1598890196,1598890249,23.0,,
4432,4432,2117,472,430,7,1601510400,True,1598890370,1598890423,20.0,,
4440,4440,2125,2002,1730,7,1607472000,True,1599058011,1599058050,21.0,,
4444,4444,1921,1751,1513,2,1599091200,True,1597221708,1599124185,6.0,"03,09,20 - попросили приостановить, т.к. сметчик уволился (срок был до 21,11,20) - остается активно 79 дней",
4447,4447,2131,2025,1751,2,1631318400,True,1599135476,1599135511,8.0,"тестовый , сотрудник",
4457,4457,2140,1726,1492,7,1607212799,False,1599212909,1599212909,21.0,,
4467,4467,2150,1726,1492,7,1602028800,True,1599459015,1599467164,20.0,,
4475,4475,2005,1899,1642,7,1607990400,True,1597924101,1599491546,21.0,"21,08 - запросили использовать тестовый пакет, чтобы иметь возможность добавить 6 чел, в виду технич. особенностей, это можно сделать деактивировав платынй папкет. Его необходимо включить обратно 1,09,20
07,09 - 14 дней бесплатно за участие в опросе",
4476,4476,2144,2017,1744,2,1626220800,True,1599229149,1626164470,8.0,закрываю пакет менеджера,
4479,4479,2158,495,453,7,1631059199,False,1599491600,1599491600,23.0,,
4484,4484,2164,1810,1561,7,1615247999,False,1599562655,1599562655,22.0,,
4495,4495,2267,27,30,4,1608768000,True,1600952752,1600952903,14.0,,
4502,4502,1116,1082,932,4,1605657600,True,1587457452,1599722532,15.0,"10,09,20 - на 14 дней продлили после прохождения опроса",
4510,4510,2187,335,303,2,1631232000,True,1599731327,1599731367,8.0,доступ сотруднику КЦ,
4512,4512,2271,2024,1750,7,1608768000,True,1600981291,1600981516,21.0,,
4513,4513,2189,954,822,2,1631232000,True,1599736071,1599736099,8.0,открыла доступ менеджеру кц,
4527,4527,2210,2032,1758,7,1605484800,True,1600158084,1605518901,21.0,"16,11 - запросили возврат (тариф был по 15,12,20)",
4528,4528,2202,2031,1757,7,1608508800,True,1600069283,1600069307,21.0,,
4529,4529,2203,1133,980,7,1615680000,True,1600070549,1600070561,22.0,,
4542,4542,2273,711,628,2,1603584000,True,1601028975,1601029028,1.0,"оплатил стартовый, но хотел с бэкапом, поэтому согласовали с Грантом дать ему базовый",
4546,4546,5453,5229,4178,2,1632441600,False,1631355968,1631355977,7.0,,
4557,4557,2286,755,667,3,1616975999,False,1601298000,1601298000,11.0,,
4558,4558,2287,755,667,3,1632873599,False,1601298007,1601298007,12.0,,
4559,4559,2288,755,667,3,1603929599,False,1601298013,1601298013,9.0,,
4576,4576,2309,1902,1645,2,1609286400,True,1601447245,1601447266,6.0,,
4577,4577,2310,1546,1330,3,1610063999,False,1601455360,1601455360,10.0,,
4578,4578,2311,1546,1330,3,1617839999,False,1601455383,1601455383,11.0,,
4579,4579,2312,6,5,3,1621987199,False,1601455494,1601455494,9.0,,
4580,4580,2313,1546,1330,3,1604793599,False,1601455529,1601455529,9.0,,
4584,4584,2317,2175,1881,7,1633737600,True,1601463512,1601463533,23.0,,
4585,4585,2318,783,694,3,1617407999,False,1601466201,1601466201,10.0,,
4586,4586,5285,867,749,9,1693353600,False,1630314711,1630314714,36.0,,
4589,4589,2321,531,483,4,1604188800,True,1601520117,1601520183,13.0,,
4592,4592,9084,8510,6502,7,1691625600,False,1660111688,1660111696,23.0,,
4593,4593,2173,1739,1502,7,1601510400,True,1599643457,1601558024,21.0,"01,10,20 - сделали возврат, закрыли тариф (был до 9,12,20)",
4599,4599,1600,1533,1317,2,1601596800,True,1593100090,1601638546,8.0,"1,10 - запросил возврат, тариф был на год базовый до 6,07,21",
4611,4611,2343,1134,981,2,1610236799,False,1601896087,1601896087,6.0,,
4612,4612,2344,1134,981,2,1633823999,False,1601896093,1601896093,8.0,,
4614,4614,2347,2245,1941,2,1634688000,True,1601906799,1601906813,8.0,,
4616,4616,2349,1837,1585,7,1609977599,False,1601977008,1601977008,21.0,,
4626,4626,2268,407,366,4,1609804800,True,1600954618,1603964829,14.0,"29,10 - продлили еще на неделю в связи с багами в расчете работы в смете и неправлиьной сводки в шабке",
4630,4630,2308,2068,1787,2,1602028800,True,1601446743,1602082488,6.0,"07,10,20 -попросили возврат в процессе обучения, доступ закрыли",
4634,4634,2364,1837,1585,7,1610150399,False,1602131614,1602131614,21.0,,
4665,4665,2253,2093,1812,7,1608681600,False,1600773836,1645788403,21.0,"Активировать по запросу клиента
25,02,22 - ОФОРМИЛИ ВОЗВРАТ",
4669,4669,2359,1726,1492,7,1605225600,True,1602071961,1602487063,20.0,"12,10 - пришла оплата и активировали",
4670,4670,2404,1316,1133,7,1610927999,False,1602489963,1602489963,21.0,,
4677,4677,2411,1458,1255,2,1610841599,False,1602495474,1602495474,6.0,,
4723,4723,2377,1134,981,7,1604966400,True,1602227044,1604903419,20.0,,
4750,4750,2490,2301,1986,2,1611619199,False,1602841118,1602841118,6.0,,
4751,4751,2491,997,865,7,1605484800,True,1602842142,1602843324,20.0,,
4760,4760,2501,1103,953,4,1611014399,False,1603014982,1603014982,14.0,,
4765,4765,2506,1556,1339,2,1654041600,True,1603092176,1603092194,8.0,,
4767,4767,2508,2063,1782,2,1605744000,True,1603104152,1603104262,1.0,,
4779,4779,2520,1255,1088,7,1611446399,False,1603118440,1603118440,21.0,,
4780,4780,2521,1458,1255,2,1611446399,False,1603118722,1603118722,6.0,,
4788,4788,5383,3942,3276,2,1678060800,False,1630934897,1630934904,24.0,,
4790,4790,2262,1263,1096,2,1603152000,True,1600872872,1603196177,8.0,"30,09,20 - оплата, была договоренность +1 мес базового (до 1,11,2021)
20,10,20 - попросили убрать подписку с данного аккаунта и перенести его на основной exclusive_08@mail.ru",
4796,4796,2530,1067,920,2,1638230400,True,1603196218,1603201984,8.0,"20,10,20 - перенесли тариф базовый от сотрудника olga_vic.matv@mail.ru (ранее почему-то у нее ошибочно активировали) до 30,10
+ клиенту обещали 1 мес бесплатно - получается до 30,11",
4797,4797,2536,1255,1088,7,1634947200,True,1603203997,1603204026,23.0,,
4802,4802,2630,2330,2014,7,1606521600,True,1603784232,1603784317,20.0,,
4805,4805,2517,343,309,4,1612051200,True,1603113799,1604301801,14.0,,
4806,4806,2461,2350,2033,2,1612224000,True,1602686986,1604311027,6.0,"2,11 активировала",
4814,4814,2545,1219,1056,4,1611273599,False,1603278036,1603278036,14.0,,
4829,4829,2560,2456,2133,7,1607212799,False,1603307583,1603307583,20.0,,
4840,4840,2571,2435,2119,2,1636156799,False,1603367786,1603367786,8.0,,
4855,4855,2585,2398,2079,7,1619913599,False,1603431802,1603431802,22.0,,
4861,4861,2639,2138,1848,7,1626825600,True,1603804249,1626879998,23.0,"Активировала 29,10,20
21,07,21 - запросили заморозить (осталось 100 дней до 29,10,21)",
4873,4873,5088,4469,3645,7,1664150400,False,1628743482,1628743538,23.0,,1629936000.0
4878,4878,2608,2397,2078,7,1612051200,True,1603699221,1603699240,21.0,,
4888,4888,2617,1458,1255,7,1606348800,True,1603706760,1603707725,20.0,,
4891,4891,5385,711,628,4,1633478400,True,1630936391,1630936430,13.0,,1630936430.0
4893,4893,2625,1695,1464,7,1612223999,False,1603719331,1603719331,21.0,,
4894,4894,2626,1673,1442,7,1612223999,False,1603719383,1603719383,21.0,,
4909,4909,2644,2427,2107,7,1612396800,True,1603806901,1603806927,21.0,,
4910,4910,2619,1074,926,3,1606780800,True,1603709277,1603807954,9.0,,
4925,4925,2660,2352,2035,7,1611878400,True,1603970258,1603970586,21.0,Услуга внедрения и обучения на 3 мес (за обучение только заплатили 29900) и соответственно 3 мес подарочные,
4930,4930,2664,2435,2119,2,1612569599,False,1603974718,1603974718,6.0,,
4932,4932,2666,2510,2182,7,1636502400,True,1604039173,1604039190,23.0,,
4937,4937,1015,992,860,3,1627948800,True,1585581869,1604056795,12.0,"15,07,20 - пришло134100  Частичная оплата по счету N3082, подлили предварительно на 3 мес (Необходимо будет активировать на год с 15,07,20)
03,08,20 - клиент просил активировать оплаченные 3 месяца (активирововать после оплаты на год с 03,08,20)
30.10.20 - пришла доплата 44700, активировала на год до 3,08,21",
4947,4947,2650,2243,1940,7,1691452800,False,1603881969,1690786028,23.0,"31,07,23-8дн",
4948,4948,1695,343,309,4,1604361600,True,1594531349,1604155067,14.0,"10,09 - +14 дней, после заполнения теста
31.10 продлила, пока не пришла оплата",
4951,4951,5423,5212,4166,7,1632355200,False,1631178632,1631178640,23.0,,
4953,4953,2686,531,483,4,1606867200,True,1604288499,1604288591,13.0,,
4968,4968,2671,2565,2226,7,1613260800,True,1604062147,1604403510,21.0,,
4974,4974,2709,380,344,4,1607040000,True,1604477218,1604477292,13.0,,
4983,4983,2720,1694,1463,2,1612742399,False,1604580484,1604580484,6.0,,
4984,4984,2721,1762,1523,7,1613087999,False,1604581512,1604581512,21.0,,
5004,5004,2742,1930,1665,7,1620604799,False,1604895222,1604895222,22.0,,
5005,5005,2744,117,109,7,1612915199,False,1604905936,1604905936,21.0,,
5014,5014,2712,1103,953,4,1607040000,True,1604492182,1604992417,13.0,"05,11,20 Деактивировала, чтобы базовый включить на 4 дня, Тариф По 4,12,20 активировать в понедельник обратно",
5015,5015,2717,1103,953,2,1604966400,True,1604577355,1604992435,1.0,"05,11 - дали доступ на базовый тариф на 4 дня, согласованно с Грантом",
5046,5046,8970,1897,1640,2,1698278400,True,1658777649,1658834244,8.0,"26,07,22 - активация, 12+3",1658793600.0
5047,5047,2782,2548,2213,7,1613088000,True,1605106396,1605106414,21.0,,
5060,5060,5390,5179,4143,10,1693958400,False,1630957518,1630958405,37.0,,
5061,5061,2747,1541,1325,2,1605484800,True,1604919901,1605524874,1.0,активировала на 1 неделю для тестирования Гранд сметы,
5065,5065,2735,1134,981,7,1607558400,True,1604671645,1607503624,20.0,"9,11 активировали",
5082,5082,2813,2710,2356,2,1609286399,False,1605358766,1605358766,1.0,,
5093,5093,1768,1541,1325,7,1606089600,True,1595251349,1605524849,21.0,"Активировали 22,07
18,08 - согласовали с Грантом продления +1мес, т.к. работают с Гранд сметой и не могут загрузить никак
09,11 - дала доступ к базовому тарифу на 1 неделю, затем возоновить до 23,11,20
16,11 - активировала обратно стартовый тариф",
5096,5096,2823,1082,932,4,1621382399,False,1605531721,1605531721,15.0,,
5114,5114,2842,2710,2356,7,1609286399,False,1605689293,1605689293,20.0,,
5115,5115,2843,2650,2298,2,1614211200,True,1605689512,1605689538,6.0,,
5142,5142,2870,1458,1255,7,1614383999,False,1605797839,1605797839,21.0,,
5143,5143,2871,2063,1782,2,1608422399,False,1605797896,1605797896,1.0,,
5144,5144,2872,1833,1581,7,1622073599,False,1605797944,1605797944,22.0,,
5145,5145,2873,1833,1581,7,1637971199,False,1605797950,1605797950,23.0,,
5150,5150,2878,2608,2265,7,1613779200,True,1605860767,1605860787,21.0,,
5154,5154,1949,1569,1350,7,1605830400,True,1597409775,1605877878,23.0,"07,09,20 - учавствовал в опросе + 2 недели доступа продлила
20,11,20 попросили приостановить, не хватает актов выполненных работ (тариф был до 05,09,21)",
5155,5155,2822,1082,932,4,1614643200,True,1605531715,1606805326,14.0,"01,12 - активировали пакет стартовый на 3 мес",
5157,5157,2952,835,720,2,1622505600,True,1606816441,1606816457,7.0,,
5173,5173,2895,1485,1277,7,1614643199,False,1606114071,1606114071,21.0,,
5174,5174,2896,2330,2014,7,1614556799,False,1606114130,1606114130,21.0,,
5183,5183,2903,711,628,2,1608768000,False,1606203429,1606204426,1.0,"оплатил стартовый, но хотел с бэкапом, поэтому согласовали с Грантом дать ему базовый
Он оказывается хотел на другую почту активировать zavyal@gmail.com, этот тариф деактивировала",
5184,5184,2906,2566,2227,2,1608768000,True,1606204484,1606204578,7.0,"акивировала 1 мес тариф базовый, т.к. раньше покупал стартоый , согласовано с Грантом",
5188,5188,2911,1082,932,4,1614211199,False,1606224496,1606224496,14.0,,
5190,5190,2913,1236,1071,2,1638403199,False,1606229313,1606229313,8.0,,
5198,5198,2916,1458,1255,2,1614211200,True,1606287829,1606302376,6.0,,
5207,5207,2931,1776,1536,7,1614383999,False,1606395139,1606395139,21.0,,
5208,5208,2932,1833,1581,7,1614383999,False,1606395214,1606395214,21.0,,
5210,5210,2936,2330,2014,7,1609113600,True,1606462404,1606462469,20.0,,
5211,5211,2904,2605,2262,7,1645660800,False,1606203680,1606465366,23.0,"Тариф по 24,11,21 + пользователь попал под акцию +2 мес в подарок, продлила по 24,02,2022",
5212,5212,2937,2808,2441,7,1644451200,True,1606465415,1606465560,23.0,"по 10,12,21 + пользователь попал под акцию +2 мес в подарок, продлила по 10,02,22",
5214,5214,2939,2792,2431,2,1638921600,True,1606475954,1606475963,8.0,,
5217,5217,2928,1074,926,3,1609459200,True,1606371984,1606717047,9.0,,
5219,5219,2946,2708,2354,3,1614643200,True,1606744452,1606744495,10.0,,
5221,5221,2933,2708,2354,2,1606780800,True,1606396656,1606744437,7.0,"попал под акцию +1 мес в подарок, итого срок был 29,06,21
30,11 - решил доплатить 11700 для перехода на профи, переоткрыла тариф",
5222,5222,2948,598,538,7,1622419199,False,1606767407,1606767407,22.0,,
5223,5223,2949,531,483,4,1609545600,True,1606798208,1606798305,13.0,,
5233,5233,2956,2395,2076,7,1614729600,True,1606910828,1606910951,22.0,"тариф стартовый на 3 мес, но его нет в списке, поэтому скачали на 6 мес, оплатили 4,11- 14700 руб",
5236,5236,2961,1237,1072,2,1625270400,True,1606920636,1606920706,7.0,Попал под акцию + 1 мес в подарок,
5238,5238,2959,2702,2348,3,1606953600,True,1606913236,1606977707,12.0,требуется активировать на другого сотрудника основной аккаунт,
5239,5239,5228,5021,4040,2,1692835200,False,1629817430,1629817432,35.0,,
5241,5241,2540,2337,2021,7,1606953600,True,1603262263,1607003146,21.0,"03,12 ,20 - поставили на паузу, хочет з/п проекта (срок был по 28,01,21), осталось 56 дней",
5244,5244,2968,2839,2463,7,1644883200,True,1607063102,1607063427,23.0,"+ 2 мес в подарок, попал под акцию",
5246,5246,2970,2846,2469,2,1623974399,False,1607076380,1607076380,7.0,,
5248,5248,2972,637,571,7,1638662399,False,1607083366,1607083366,23.0,,
5255,5255,2905,2739,2383,7,1615161600,True,1606203961,1607339461,22.0,"7,12 - активировали Оплатил 3 мес за 14-700, пользователь не сразу зарегистрировался, поэтому попал на удаление тарифов на 1 и 3 мес по продлению
",
5263,5263,2964,2002,1730,7,1615248000,True,1606985548,1607503959,21.0,,
5266,5266,2988,1134,981,7,1610236800,True,1607525517,1607581826,20.0,,
5268,5268,2990,2905,2493,7,1616630400,True,1607587515,1607587619,22.0,"На 3 мес оплатили 14700 руб, перерегистрировались на владельца",
5273,5273,2862,2592,2251,7,1610323200,True,1605785959,1607669300,20.0,"19,11 - активировала ,Купил 1 месяц с 50% скидкой, , баг в админке , тариф не активировался
11,12- активировала тариф",
5282,5282,3005,2887,2484,2,1624320000,True,1607954579,1607954718,7.0,оплатили безналом,
5283,5283,3006,2647,2295,7,1639612799,False,1608021686,1608021686,23.0,,
5289,5289,2965,2811,2444,2,1615334400,True,1606998196,1619001825,7.0,"Купил 25200 3 мес базового, отредактировла дату",
5290,5290,3015,1045,905,2,1623801600,True,1608108276,1608123435,7.0,,1608122607.0
5292,5292,3017,2664,2310,7,1623801600,True,1608146299,1608146345,22.0,,1608146345.0
5295,5295,3020,1556,1339,3,1660953599,False,1608187081,1608187081,12.0,,
5297,5297,3022,783,694,2,1622505600,True,1608202939,1608203040,1.0,,1608203040.0
5298,5298,3023,783,694,3,1617321599,False,1608203468,1608203468,9.0,,
5299,5299,3024,783,694,3,1864684799,False,1608203855,1608203855,9.0,,
5311,5311,3028,472,430,2,1608768000,False,1608213716,1608213803,8.0,,1608213803.0
5316,5316,4380,3307,3393,2,1654560000,False,1623079706,1623079716,8.0,,
5320,5320,4384,4271,3515,2,1623715200,False,1623101383,1623101500,8.0,,
5324,5324,4388,1891,1634,2,1625702400,True,1623131970,1623132046,1.0,,1623132046.0
5333,5333,4396,4012,3327,7,1638921600,True,1623144515,1623154966,22.0,,1623154966.0
5340,5340,4408,4196,3463,7,1639353600,True,1623223698,1623223760,22.0,,1623223760.0
5344,5344,4412,1134,981,7,1626047999,False,1623233166,1623233166,20.0,,
5345,5345,4413,4170,3443,4,1639612800,False,1623244393,1623244403,15.0,,
5349,5349,4419,4317,3544,7,1654819200,False,1623315866,1623315887,23.0,,
5356,5356,4427,4171,3444,7,1654819200,True,1623336729,1623336758,23.0,,1623336758.0
5357,5357,4428,2069,1788,7,1655510400,False,1623337816,1623337828,23.0,,
5358,5358,4429,3943,3277,2,1670630400,False,1623338597,1623338603,24.0,,
5361,5361,4434,1134,981,7,1631404800,True,1623398155,1623398260,21.0,,1623398260.0
